Index,Company,TypeName,Inches,screen_resolution,has_ips_panel,is_touchscreen,resolution_width,resolution_height,cpu_brand,cpu_name,cpu_speed,Ram,memory_type,primary_storage,secondary_storage,gpu_brand,gpu_name,OpSys,Weight,Price
876,Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.6,8,HDD,500,0,Intel, HD Graphics 620,windows,1.9,49817
877,Dell,2 in 1 Convertible,13.3,Quad HD +,0,1,1800,3200,Intel,Core i7,1.3,8,SSD,512,0,Intel, HD Graphics 615,windows,1.2,107258
878,Asus,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,32,SSD,256,256,Nvidia, GeForce GTX 980M,windows,3.6,68145
879,Dell,2 in 1 Convertible,13.3,Full HD,0,1,1080,1920,Intel,Core i7,1.3,16,SSD,256,0,Intel, HD Graphics 615,windows,1.2,87859
880,Lenovo,Ultrabook,14,Full HD,1,0,1080,1920,Intel,Core i7,2.7,8,Flash Storage,256,0,Intel, HD Graphics 620,windows,1.1,109171
881,Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,SSD,512,0,Intel, HD Graphics 620,windows,2,104588
882,LG,Ultrabook,15.6,Full HD,1,1,1080,1920,Intel,Core i7,2.7,16,SSD,512,0,Intel, HD Graphics 620,windows,1.1,111835
883,HP,Netbook,12.5,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,512,0,Intel, HD Graphics 620,windows,1.3,79014
884,Acer,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Celeron Dual,1.5,4,Flash Storage,16,0,Intel, HD Graphics,other,2.2,19128
885,Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.3,8,Hybrid,128,1024,Nvidia, GeForce GTX 960M,windows,2.6,42038
886,LG,Ultrabook,14,Full HD,1,1,1080,1920,Intel,Core i7,2.7,8,SSD,512,0,Intel, HD Graphics 620,windows,1,101179
887,Dell,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.8,8,SSD,256,0,Intel, HD Graphics 620,windows,1.6,64202
888,HP,Ultrabook,12.5,4k Ultra HD,0,1,2160,3840,Intel,Core M,1.2,8,SSD,240,0,Intel, HD Graphics 515,windows,1.1,165168
889,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,6,SSD,256,0,Nvidia, GeForce 940MX,windows,2.2,42038
890,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,256,0,Nvidia, GeForce 930MX,windows,2,54292
891,Acer,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i3,2.4,4,HDD,1024,0,Intel, HD Graphics 620,windows,2.4,26587
892,Lenovo,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,SSD,128,0,Intel, HD Graphics 620,windows,1.4,46940
893,HP,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,1.5,51149
894,MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1050 Ti,windows,2.7,85195
895,Dell,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,128,1024,Nvidia, GeForce GTX 1050 Ti,windows,2.6,71875
896,MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,Hybrid,128,1024,Nvidia, GeForce GTX 1050,windows,2.2,59669
897,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,1024,0,AMD, Radeon R5 M420,windows,2.2,36496
898,HP,Ultrabook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,AMD, Radeon R7 M365X,windows,1.8,69104
899,Lenovo,2 in 1 Convertible,13.3,Full HD,1,1,1080,1920,Intel,Core i5,2.5,8,SSD,512,0,Intel, HD Graphics 620,windows,1.4,97236
900,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,2,38889
901,Lenovo,Ultrabook,12.5,Full HD,1,0,1080,1920,Intel,Core i7,2.7,8,SSD,256,0,Intel, HD Graphics 620,windows,1.4,87912
902,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,2.3,62071
903,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,1024,0,Intel, HD Graphics 620,windows,2.2,37725
904,HP,Notebook,14,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,2,61219
905,Lenovo,Notebook,15.6,Full HD,0,0,768,1366,Intel,Pentium Quad,1.1,4,HDD,1024,0,Intel, HD Graphics 505,windows,2.2,16464
906,HP,Ultrabook,12.5,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,1.3,84129
907,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,4,HDD,1024,0,Intel, HD Graphics 400,N/A,1.9,15393
908,Lenovo,2 in 1 Convertible,13.3,Quad HD +,1,1,1800,3200,Intel,Core i7,2.2,16,SSD,1024,0,Intel, Iris Graphics 540,windows,1.3,95851
909,Toshiba,Notebook,14,Full HD,1,0,1080,1920,Intel,Core i5,2.3,4,SSD,128,0,Intel, HD Graphics 520,windows,1.5,58874
910,HP,Netbook,12.5,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.3,88924
911,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2,4,HDD,1024,0,Intel, HD Graphics 520,windows,2.2,29762
912,MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia, GeForce GTX 1050,windows,2.2,63883
913,Dell,Gaming,17.3,Full HD,0,0,1440,2560,Intel,Core i7,2.7,16,Hybrid,512,1024,Nvidia, GeForce GTX 1080,windows,4.4,146946
914,HP,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i5,2.3,8,Hybrid,128,1024,Nvidia, GeForce GTX 965M,windows,2.8,74539
915,Asus,Notebook,17.3,Full HD,0,0,900,1600,Intel,Pentium Quad,1.6,4,HDD,1024,0,Nvidia, GeForce 920MX,windows,2.8,28238
916,Acer,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,0,Intel, HD Graphics 620,windows,2.2,32980
917,Toshiba,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,2.2,59620
918,Lenovo,2 in 1 Convertible,11.3,Full HD,1,1,1080,1920,Intel,Core M,1.2,8,SSD,256,0,Intel, HD Graphics 515,windows,1.1,69211
919,Lenovo,Gaming,15.6,Full HD,1,0,1080,1920,AMD,FX 8800P,2.1,16,Hybrid,512,1024,AMD, Radeon R9 M385,windows,2.5,53227
920,Dell,Ultrabook,12.5,Full HD,0,1,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics,windows,1.4,78439
921,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,HDD,1024,0,Nvidia, GeForce 920MX,N/A,2.2,36497
922,Dell,Notebook,17.3,Full HD,0,0,900,1600,Intel,Core i3,2,4,HDD,1024,0,AMD, Radeon R7 M445,windows,2.4,35112
923,Acer,Notebook,14,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,4,Flash Storage,32,0,Intel, HD Graphics 400,other,1.7,18595
924,HP,Workstation,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.7,8,SSD,8,0,Nvidia, Quadro M1000M,windows,2,119827
925,Dell,Ultrabook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,SSD,256,0,Intel, HD Graphics 620,windows,1.4,94572
926,Toshiba,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.2,77789
927,Asus,2 in 1 Convertible,12.5,Full HD,0,0,1080,1920,Intel,Core M,1.2,8,Flash Storage,64,0,Intel, HD Graphics 515,other,1.2,61752
928,Lenovo,Ultrabook,14,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,0,Intel, HD Graphics 520,windows,1.7,79333
929,Dell,Gaming,17.3,4k Ultra HD,1,0,2160,3840,Intel,Core i7,2.8,16,Hybrid,512,1024,Nvidia, GeForce GTX 1070,windows,4.4,168045
930,Dell,2 in 1 Convertible,13.3,Full HD,0,1,1080,1920,Intel,Core i5,1.2,8,SSD,256,0,Intel, HD Graphics 615,windows,1.2,101179
931,HP,2 in 1 Convertible,11.6,Full HD,0,1,768,1366,Intel,Pentium Quad,1.1,4,SSD,256,0,Intel, HD Graphics 505,windows,1.5,41292
932,Dell,Ultrabook,13.3,Quad HD +,0,0,1800,3200,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.3,67559
933,Acer,2 in 1 Convertible,11.6,Full HD,1,1,768,1366,Intel,Celeron Dual,1.6,4,Flash Storage,32,0,Intel, HD Graphics 400,other,1.3,20726
934,Toshiba,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.4,8,SSD,256,0,Intel, HD Graphics 520,windows,1.2,81785
935,Lenovo,Ultrabook,12.5,Full HD,1,0,1080,1920,Intel,Core i5,2.6,8,SSD,256,0,Intel, HD Graphics 620,windows,1.4,93773
936,Acer,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,12,Hybrid,128,1024,Nvidia, GeForce GTX 950M,windows,2.4,53760
937,Toshiba,Ultrabook,12.5,Full HD,0,1,1080,1920,Intel,Core i7,2.7,8,SSD,512,0,Intel, HD Graphics 620,windows,1.1,95371
938,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,8,HDD,1024,0,Nvidia, GeForce 930MX,windows,2,45102
939,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2,4,HDD,1024,0,AMD, Radeon R5 M430,linux,2.3,24808
940,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,0,Intel, HD Graphics 620,windows,1.9,43956
941,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i3,2.4,4,HDD,500,0,Intel, HD Graphics 620,windows,2,36497
942,Dell,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.8,32,Hybrid,256,1024,Nvidia, GeForce GTX 1070,windows,4.4,167779
943,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,6,SSD,256,0,Nvidia, GeForce 920MX,windows,2.4,37030
944,Dell,2 in 1 Convertible,13.3,Quad HD +,0,1,1800,3200,Intel,Core i7,1.3,16,SSD,512,0,Intel, HD Graphics 615,windows,1.2,101179
945,Dell,Ultrabook,14,Full HD,0,1,1440,2560,Intel,Core i7,2.6,8,SSD,256,0,Intel, HD Graphics 520,windows,1.5,104588
946,Dell,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.6,32,Hybrid,256,1024,Nvidia, GeForce GTX 1070,windows,4.4,149184
947,Toshiba,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,2,62870
948,Asus,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1060,windows,2.7,109219
949,HP,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.7,8,Hybrid,128,1024,Nvidia, GeForce 930MX,windows,2,52161
950,Lenovo,Notebook,14,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,SSD,508,0,Intel, HD Graphics 520,windows,1.7,53387
951,Asus,2 in 1 Convertible,15.6,4k Ultra HD,0,1,2160,3840,Intel,Core i7,2.7,16,Hybrid,512,2048,Nvidia, GeForce GTX 950M,windows,2.3,95851
952,Asus,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1050 Ti,windows,3,93187
953,Dell,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Intel,Core i7,2.7,12,SSD,512,0,Intel, HD Graphics 620,windows,2.2,69211
954,Toshiba,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,SSD,128,0,Intel, HD Graphics 520,windows,1.2,63670
955,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A12-Series 9720P,3.6,6,SSD,256,0,AMD, Radeon 530,windows,2.2,29251
956,Fujitsu,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,SSD,256,0,Intel, HD Graphics 520,windows,2.3,34579
957,Toshiba,Notebook,14,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,1.8,48751
958,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,0,AMD, Radeon R5 M430,windows,2.3,31915
959,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,HDD,1024,0,Intel, HD Graphics 620,windows,2,42944
960,Lenovo,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia, GeForce GTX 1060,windows,2.5,63350
961,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i7,2.7,8,HDD,1024,0,AMD, Radeon R7 M445,windows,2.4,39907
962,Dell,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,SSD,128,0,Intel, HD Graphics 620 ,windows,1.6,59620
963,HP,Netbook,12.5,Full HD,0,0,1080,1920,Intel,Core M,1.2,8,SSD,512,0,Intel, HD Graphics 515,windows,1,101658
964,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i3,2,4,Hybrid,128,1024,AMD, Radeon 520,windows,2.1,26587
965,Lenovo,Notebook,15.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.1,4,SSD,128,0,Intel, HD Graphics 500,N/A,1.9,14419
966,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,2.3,71875
967,Asus,Notebook,13.3,Quad HD +,0,0,1800,3200,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,1.4,61272
968,HP,Ultrabook,13.3,Full HD,1,1,1080,1920,Intel,Core i7,2.7,8,SSD,256,0,Intel, HD Graphics 620,windows,1.1,71875
969,Acer,Notebook,15.6,Full HD,0,0,768,1366,Intel,Pentium Quad,1.1,4,HDD,500,0,Intel, HD Graphics 505,windows,2.4,20246
970,Asus,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1050 Ti,windows,2.5,95851
971,HP,Ultrabook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,512,0,Intel, HD Graphics 620,windows,1.5,111302
972,Acer,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia, GeForce GTX 1050,windows,2.7,67133
973,HP,Notebook,13.3,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,1.3,63350
974,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2.4,4,SSD,128,0,Intel, HD Graphics 620,windows,2.2,29144
975,HP,Notebook,14,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,0,Intel, HD Graphics 620,windows,1.6,41505
976,Toshiba,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,SSD,128,0,Intel, HD Graphics 520,windows,1.2,63670
977,HP,Notebook,14,Full HD,0,0,768,1366,Intel,Core i5,2.4,4,SSD,256,0,Intel, HD Graphics 520,windows,1.5,58607
978,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,SSD,256,0,Intel, HD Graphics 620,windows,2,64202
979,HP,Ultrabook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,0,Intel, HD Graphics 520,windows,1.4,77203
980,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Nvidia, GeForce 930MX,windows,1.6,55905
981,HP,Notebook,14,Full HD,0,0,768,1366,Intel,Core i3,2.4,4,HDD,500,0,Intel, HD Graphics 620,windows,1.6,36444
982,Dell,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,SSD,1024,0,Nvidia, GeForce GTX 1050,windows,2.7,50563
983,HP,Ultrabook,12.5,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,HDD,500,0,Intel, HD Graphics 620,windows,1.3,81998
984,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,SSD,256,0,Intel, HD Graphics 620,windows,1.5,84715
985,HP,Ultrabook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.5,100551
986,HP,Notebook,13.3,Full HD,0,0,768,1366,Intel,Core i3,2.4,4,HDD,500,0,Intel, HD Graphics 620,windows,1.5,42624
987,Toshiba,Notebook,13.3,Full HD,0,0,768,1366,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.5,64469
988,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2.4,4,SSD,256,0,Intel, HD Graphics 620,windows,2,41025
989,Lenovo,Notebook,17.3,4k Ultra HD,1,0,2160,3840,Intel,Core i7,2.7,16,SSD,512,0,Nvidia, Quadro 3000M,windows,2.4,158135
990,Toshiba,Notebook,14,Full HD,1,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.5,79387
991,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.4,118761
992,Dell,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Intel,Core i3,2.3,4,HDD,1024,0,Intel, HD Graphics 520,windows,2.1,42410
993,Toshiba,Ultrabook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.2,84715
994,HP,Notebook,13.3,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,1.1,61219
995,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,256,0,Nvidia, GeForce 930MX,windows,1.6,63160
996,Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.4,8,HDD,500,0,Intel, HD Graphics 520,windows,2.1,55754
997,HP,Ultrabook,12.5,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,SSD,256,0,Intel, HD Graphics 620,windows,1.3,83064
998,HP,Notebook,14,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,0,Intel, HD Graphics 620,windows,2.3,63350
999,HP,Notebook,14,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,0,Intel, HD Graphics 620,windows,2,56477
1000,Dell,Ultrabook,13.3,Quad HD +,0,1,1800,3200,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,1.3,86527
1001,HP,Notebook,17.3,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Nvidia, GeForce 930MX,windows,2.6,57542
1002,HP,Notebook,14,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,SSD,256,0,Intel, HD Graphics 620,windows,1.6,51841
1003,Acer,Notebook,15.6,Full HD,0,0,768,1366,AMD,A9-Series 9420,3,6,HDD,1024,0,AMD, Radeon R5,windows,2.1,21792
1004,MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia, GeForce GTX 1050,windows,2.7,63499
1005,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,2,63670
1006,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.8,65481
1007,HP,Ultrabook,12.5,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.3,71875
1008,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,0,Intel, HD Graphics 620,windows,2,39534
1009,Toshiba,Ultrabook,14,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,0,Intel, HD Graphics 520,windows,1.5,91908
1010,Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.4,8,SSD,256,0,Intel, HD Graphics 520,windows,2.1,56634
1011,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,SSD,256,0,Intel, HD Graphics 620,windows,1.6,53840
1012,Lenovo,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Intel,Core i7,2.5,4,SSD,256,0,Intel, HD Graphics 520,windows,1.8,45128
1013,Vero,Notebook,14,Full HD,0,0,768,1366,Intel,Atom X5-Z8350,1.4,2,Flash Storage,32,0,Intel, HD Graphics 400,windows,1.5,11231
1014,Toshiba,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.5,16,SSD,256,0,Nvidia, GeForce 930M,windows,2.4,75924
1015,Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,2.3,55923
1016,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,1.5,53280
1017,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.4,8,Hybrid,256,500,Intel, HD Graphics 520,windows,1.8,112066
1018,HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.4,78268
1019,MSI,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,16,Hybrid,256,1024,Nvidia, GeForce GTX 980M,windows,3.8,82352
1020,Lenovo,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia, GeForce GTX 980M,windows,4.6,122011
1021,Asus,Netbook,11.6,Full HD,0,0,768,1366,Intel,Celeron Dual,1.6,4,Flash Storage,16,0,Intel, HD Graphics 400,other,1.2,15339
1022,Lenovo,Notebook,14,Full HD,1,0,1440,2560,Intel,Core i7,2.6,16,SSD,256,0,Intel, HD Graphics 520,windows,1.1,139594
1023,HP,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.7,8,HDD,1024,0,Nvidia, GeForce 940MX,windows,1.9,52161
1024,Dell,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Intel,Core i5,2.7,8,SSD,256,0,Intel, HD Graphics 620,windows,2.3,58288
1025,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,SSD,256,0,Intel, HD Graphics 620,windows,2,52161
1026,Dell,Ultrabook,13.3,Quad HD +,0,1,1800,3200,Intel,Core i7,2.7,16,SSD,1024,0,Intel, HD Graphics 620,windows,1.2,120093
1027,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,2.3,37570
1028,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,0,Intel, HD Graphics 620,N/A,2,26587
1029,Acer,Notebook,15.6,Full HD,0,0,768,1366,AMD,A8-Series 7410,2.2,8,HDD,1024,0,AMD, Radeon R5,windows,2.4,23923
1030,Dell,2 in 1 Convertible,13.3,Full HD,1,1,1080,1920,Intel,Core i7,2.7,12,SSD,256,0,Intel, HD Graphics 620,windows,1.6,69211
1031,MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia, GeForce GTX 1060,windows,2.9,96916
1032,Asus,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,HDD,1024,0,Nvidia, GeForce GTX 965M,N/A,4,53173
1033,Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,HDD,1024,0,Intel, HD Graphics,windows,2.3,29784
1034,Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,16,HDD,2048,0,AMD, Radeon R7 M445,windows,2.3,52747
1035,MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia, GeForce GTX 1060,windows,1.8,102777
1036,Dell,Ultrabook,13.3,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,256,0,Intel, HD Graphics 620,windows,1.3,77682
1037,Asus,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,64,SSD,1024,0,Nvidia, GeForce GTX 980 ,windows,3.6,211788
1038,Dell,2 in 1 Convertible,13.3,Full HD,0,1,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.6,42518
1039,Dell,Gaming,15.6,4k Ultra HD,0,0,2160,3840,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia, GeForce GTX 970M,windows,3.2,70809
1040,Apple,Ultrabook,12,Full HD,1,0,1440,2304,Intel,Core M,1.1,8,Flash Storage,256,0,Intel, HD Graphics 515,macos,0.9,69264
1041,Dell,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i3,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,2.1,25680
1042,HP,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,2.3,63883
1043,HP,Ultrabook,12.5,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,0,Intel, HD Graphics 520,windows,1.3,63883
1044,HP,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,256,0,Intel, HD Graphics 620,windows,1.5,58075
1045,Lenovo,Ultrabook,12.5,Full HD,1,1,1080,1920,Intel,Core i7,2.5,8,SSD,256,0,Intel, HD Graphics 520,windows,1.3,91295
1046,Lenovo,Notebook,17.3,Full HD,0,0,900,1600,Intel,Core i5,2.3,8,HDD,1024,0,AMD, Radeon R5 M330,windows,3,35112
1047,Lenovo,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.3,4,HDD,1024,0,Nvidia, GeForce GTX 950M,windows,2.3,52055
1048,MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia, GeForce GTX 1070,windows,3.8,133147
1049,Lenovo,Notebook,15.6,Full HD,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,2.1,28771
1050,HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,HDD,500,0,Intel, HD Graphics 520,windows,2.3,50083
1051,Lenovo,Ultrabook,12.5,Full HD,1,1,1440,2560,Intel,Core M,1.2,8,SSD,512,0,Intel, HD Graphics 515,windows,1,74539
